customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST_03010,15,8,11830.58,5,5,5,15,Champions
CUST_03011,229,1,73.88,1,1,1,3,Lost Customers
CUST_03012,243,2,3399.32,1,2,3,6,At Risk
CUST_03013,29,6,5945.31,5,5,4,14,Champions
CUST_03014,60,2,5930.69,4,2,4,10,Loyal Customers
CUST_03015,11,3,10037.43,5,3,5,13,Champions
CUST_03016,109,3,1437.21,3,3,2,8,Potential Loyalists
CUST_03017,94,3,1541.44,3,3,2,8,Potential Loyalists
CUST_03018,315,2,440.95,1,2,1,4,Lost Customers
CUST_03019,49,9,4454.0599999999995,4,5,4,13,Champions
CUST_03020,183,1,7382.04,2,1,5,8,Potential Loyalists
CUST_03021,284,1,95.96,1,1,1,3,Lost Customers
CUST_03022,172,2,2880.4199999999996,2,2,3,7,Potential Loyalists
CUST_03023,66,2,2000.01,4,2,3,9,Potential Loyalists
CUST_03024,18,5,1998.67,5,4,3,12,Loyal Customers
CUST_03025,75,3,1489.94,3,3,2,8,Potential Loyalists
CUST_03026,22,4,1686.0700000000002,5,4,2,11,Loyal Customers
CUST_03027,47,3,7149.17,4,3,5,12,Loyal Customers
CUST_03028,284,2,683.5,1,2,2,5,At Risk
CUST_03029,216,2,1056.55,1,2,2,5,At Risk
CUST_03030,95,2,1438.02,3,2,2,7,Potential Loyalists
CUST_03031,72,5,6030.08,3,4,4,11,Loyal Customers
CUST_03032,46,8,9542.08,4,5,5,14,Champions
CUST_03033,337,1,264.18,1,1,1,3,Lost Customers
CUST_03034,43,3,3039.5099999999998,4,3,3,10,Loyal Customers
CUST_03035,316,1,409.65,1,1,1,3,Lost Customers
CUST_03036,143,1,420.8,2,1,1,4,Lost Customers
CUST_03037,48,2,5694.990000000001,4,2,4,10,Loyal Customers
CUST_03038,15,3,1493.91,5,3,2,10,Loyal Customers
CUST_03039,103,5,1752.5800000000002,3,4,3,10,Loyal Customers
CUST_03040,186,6,9724.91,2,5,5,12,Loyal Customers
CUST_03041,14,6,28463.519999999997,5,5,5,15,Champions
CUST_03042,121,1,289.1,3,1,1,5,At Risk
CUST_03043,239,1,146.01,1,1,1,3,Lost Customers
CUST_03044,7,7,3462.92,5,5,3,13,Champions
CUST_03045,23,9,8198.3,5,5,5,15,Champions
CUST_03046,22,3,7179.76,5,3,5,13,Champions
CUST_03047,80,4,6303.76,3,4,4,11,Loyal Customers
CUST_03048,237,1,764.69,1,1,2,4,Lost Customers
CUST_03049,29,5,19913.21,5,4,5,14,Champions
CUST_03050,188,5,2467.71,2,4,3,9,Potential Loyalists
CUST_03051,323,2,5179.3,1,2,4,7,Potential Loyalists
CUST_03052,12,7,11165.089999999998,5,5,5,15,Champions
CUST_03053,68,4,8582.8,4,4,5,13,Champions
CUST_03054,85,7,23716.34,3,5,5,13,Champions
CUST_03055,105,3,1097.46,3,3,2,8,Potential Loyalists
CUST_03056,306,2,1425.1000000000001,1,2,2,5,At Risk
CUST_03057,86,8,11949.800000000001,3,5,5,13,Champions
CUST_03058,97,4,3169.3500000000004,3,4,3,10,Loyal Customers
CUST_03059,148,2,2296.15,2,2,3,7,Potential Loyalists
CUST_03060,9,5,4931.0599999999995,5,4,4,13,Champions
CUST_03061,250,1,5581.34,1,1,4,6,At Risk
CUST_03062,183,1,6096.09,2,1,4,7,Potential Loyalists
CUST_03063,74,3,6836.17,3,3,4,10,Loyal Customers
CUST_03064,66,1,263.51,4,1,1,6,At Risk
CUST_03065,67,2,1340.74,4,2,2,8,Potential Loyalists
CUST_03066,71,3,1728.08,4,3,3,10,Loyal Customers
CUST_03067,107,4,11594.09,3,4,5,12,Loyal Customers
CUST_03068,189,2,7137.8,2,2,5,9,Potential Loyalists
CUST_03069,20,4,3578.91,5,4,4,13,Champions
CUST_03070,5,5,1551.6100000000001,5,4,2,11,Loyal Customers
CUST_03071,106,3,676.81,3,3,2,8,Potential Loyalists
CUST_03072,256,3,1127.67,1,3,2,6,At Risk
CUST_03073,13,4,991.86,5,4,2,11,Loyal Customers
CUST_03074,317,1,52.2,1,1,1,3,Lost Customers
CUST_03075,169,4,12994.960000000001,2,4,5,11,Loyal Customers
CUST_03076,213,1,575.16,1,1,1,3,Lost Customers
CUST_03077,26,4,3897.49,5,4,4,13,Champions
CUST_03078,16,6,6567.629999999999,5,5,4,14,Champions
CUST_03079,44,3,1526.4199999999998,4,3,2,9,Potential Loyalists
CUST_03080,37,4,4462.889999999999,4,4,4,12,Loyal Customers
CUST_03081,225,3,11865.24,1,3,5,9,Potential Loyalists
CUST_03082,291,2,2027.5900000000001,1,2,3,6,At Risk
CUST_03083,43,4,656.4,4,4,1,9,Potential Loyalists
CUST_03084,139,2,29427.769999999997,2,2,5,9,Potential Loyalists
CUST_03085,95,7,2744.31,3,5,3,11,Loyal Customers
CUST_03086,24,3,1007.45,5,3,2,10,Loyal Customers
CUST_03087,250,3,3513.43,1,3,3,7,Potential Loyalists
CUST_03088,61,8,18555.96,4,5,5,14,Champions
CUST_03089,55,2,1708.56,4,2,3,9,Potential Loyalists
CUST_03090,326,1,943.2,1,1,2,4,Lost Customers
CUST_03091,381,1,148.17,1,1,1,3,Lost Customers
CUST_03092,306,3,4351.700000000001,1,3,4,8,Potential Loyalists
CUST_03093,212,3,4029.78,2,3,4,9,Potential Loyalists
CUST_03094,78,4,2556.37,3,4,3,10,Loyal Customers
CUST_03095,7,5,2938.2300000000005,5,4,3,12,Loyal Customers
CUST_03096,64,3,1045.77,4,3,2,9,Potential Loyalists
CUST_03097,74,7,3690.3199999999997,3,5,4,12,Loyal Customers
CUST_03098,188,4,9100.4,2,4,5,11,Loyal Customers
CUST_03099,162,2,3622.3900000000003,2,2,4,8,Potential Loyalists
CUST_03100,11,4,945.71,5,4,2,11,Loyal Customers
CUST_03101,163,4,1037.46,2,4,2,8,Potential Loyalists
CUST_03102,87,3,3350.06,3,3,3,9,Potential Loyalists
CUST_03103,100,8,6296.1,3,5,4,12,Loyal Customers
CUST_03104,122,6,2122.67,3,5,3,11,Loyal Customers
CUST_03105,162,5,1145.2,2,4,2,8,Potential Loyalists
CUST_03106,72,2,577.04,3,2,1,6,At Risk
CUST_03107,9,2,258.06,5,2,1,8,Potential Loyalists
CUST_03108,295,2,1232.28,1,2,2,5,At Risk
CUST_03109,76,2,3893.74,3,2,4,9,Potential Loyalists
CUST_03110,33,1,143.32,4,1,1,6,At Risk
CUST_03111,383,3,1535.81,1,3,2,6,At Risk
CUST_03112,110,2,392.92,3,2,1,6,At Risk
CUST_03113,10,6,15000.03,5,5,5,15,Champions
CUST_03114,5,2,1583.65,5,2,2,9,Potential Loyalists
CUST_03115,144,2,395.81,2,2,1,5,At Risk
CUST_03116,70,5,9736.68,4,4,5,13,Champions
CUST_03117,33,7,4756.24,4,5,4,13,Champions
CUST_03118,98,9,6183.53,3,5,4,12,Loyal Customers
CUST_03119,145,2,624.41,2,2,1,5,At Risk
CUST_03120,414,1,216.21,1,1,1,3,Lost Customers
CUST_03121,95,3,2592.54,3,3,3,9,Potential Loyalists
CUST_03122,211,6,5565.71,2,5,4,11,Loyal Customers
CUST_03123,222,9,34205.2,1,5,5,11,Loyal Customers
CUST_03124,112,4,1668.4099999999999,3,4,2,9,Potential Loyalists
CUST_03125,412,1,1604.04,1,1,2,4,Lost Customers
CUST_03126,102,1,181.42,3,1,1,5,At Risk
CUST_03127,27,4,5402.34,5,4,4,13,Champions
CUST_03128,104,2,26386.49,3,2,5,10,Loyal Customers
CUST_03129,104,4,5792.539999999999,3,4,4,11,Loyal Customers
CUST_03130,263,2,631.44,1,2,1,4,Lost Customers
CUST_03131,419,1,486.75,1,1,1,3,Lost Customers
CUST_03132,300,3,4417.6900000000005,1,3,4,8,Potential Loyalists
CUST_03133,38,6,8632.81,4,5,5,14,Champions
CUST_03134,11,3,399.39,5,3,1,9,Potential Loyalists
CUST_03135,105,10,23671.260000000002,3,5,5,13,Champions
CUST_03136,142,2,1902.4599999999998,2,2,3,7,Potential Loyalists
CUST_03137,5,10,4658.25,5,5,4,14,Champions
CUST_03138,20,3,3834.68,5,3,4,12,Loyal Customers
CUST_03139,27,2,973.4399999999999,5,2,2,9,Potential Loyalists
CUST_03140,10,9,8873.27,5,5,5,15,Champions
CUST_03141,10,5,8724.6,5,4,5,14,Champions
CUST_03142,23,4,2136.31,5,4,3,12,Loyal Customers
CUST_03143,83,3,4044.95,3,3,4,10,Loyal Customers
CUST_03144,76,2,4197.39,3,2,4,9,Potential Loyalists
CUST_03145,168,4,6312.48,2,4,4,10,Loyal Customers
CUST_03146,93,2,2653.08,3,2,3,8,Potential Loyalists
CUST_03147,22,3,9423.779999999999,5,3,5,13,Champions
CUST_03148,303,1,74.93,1,1,1,3,Lost Customers
CUST_03149,196,6,39834.61,2,5,5,12,Loyal Customers
CUST_03150,185,4,3962.2,2,4,4,10,Loyal Customers
CUST_03151,175,6,8685.17,2,5,5,12,Loyal Customers
CUST_03152,165,1,326.37,2,1,1,4,Lost Customers
CUST_03153,123,5,1280.74,3,4,2,9,Potential Loyalists
CUST_03154,41,4,9315.39,4,4,5,13,Champions
CUST_03155,122,3,1394.11,3,3,2,8,Potential Loyalists
CUST_03156,326,1,125.95,1,1,1,3,Lost Customers
CUST_03157,74,5,2248.37,3,4,3,10,Loyal Customers
CUST_03158,35,7,3708.97,4,5,4,13,Champions
CUST_03159,32,9,11939.66,4,5,5,14,Champions
CUST_03160,154,1,604.59,2,1,1,4,Lost Customers
CUST_03161,244,2,535.0,1,2,1,4,Lost Customers
CUST_03162,46,5,8616.5,4,4,5,13,Champions
CUST_03163,40,5,3685.08,4,5,4,13,Champions
CUST_03164,39,4,1703.28,4,4,3,11,Loyal Customers
CUST_03165,277,2,1316.25,1,2,2,5,At Risk
CUST_03166,169,2,12210.86,2,2,5,9,Potential Loyalists
CUST_03167,273,4,5983.0,1,4,4,9,Potential Loyalists
CUST_03168,25,3,1459.26,5,3,2,10,Loyal Customers
CUST_03169,68,2,21841.03,4,2,5,11,Loyal Customers
CUST_03170,17,8,3565.41,5,5,4,14,Champions
CUST_03171,230,1,86.09,1,1,1,3,Lost Customers
CUST_03172,105,2,2026.42,3,2,3,8,Potential Loyalists
CUST_03173,8,8,5488.73,5,5,4,14,Champions
CUST_03174,18,2,59.97,5,2,1,8,Potential Loyalists
CUST_03175,57,4,15768.050000000001,4,4,5,13,Champions
CUST_03176,153,9,5937.89,2,5,4,11,Loyal Customers
CUST_03177,80,6,6525.79,3,5,4,12,Loyal Customers
CUST_03178,41,5,4496.08,4,5,4,13,Champions
CUST_03179,51,3,1716.45,4,3,3,10,Loyal Customers
CUST_03180,42,2,729.5,4,2,2,8,Potential Loyalists
CUST_03181,203,4,1412.37,2,4,2,8,Potential Loyalists
CUST_03182,221,2,3114.34,1,2,3,6,At Risk
CUST_03183,190,2,4471.59,2,2,4,8,Potential Loyalists
CUST_03184,251,4,4071.1,1,4,4,9,Potential Loyalists
CUST_03185,122,1,1497.6,3,1,2,6,At Risk
CUST_03186,91,1,6036.99,3,1,4,8,Potential Loyalists
CUST_03187,189,4,3454.9300000000003,2,4,3,9,Potential Loyalists
CUST_03188,57,2,1617.7199999999998,4,2,2,8,Potential Loyalists
CUST_03189,65,3,925.5600000000001,4,3,2,9,Potential Loyalists
CUST_03190,140,2,700.24,2,2,2,6,At Risk
CUST_03191,61,1,3980.9,4,1,4,9,Potential Loyalists
CUST_03192,334,1,2796.8,1,1,3,5,At Risk
CUST_03193,11,3,1182.35,5,3,2,10,Loyal Customers
CUST_03194,97,2,1354.27,3,2,2,7,Potential Loyalists
CUST_03195,4,4,3394.59,5,4,3,12,Loyal Customers
CUST_03196,127,2,2024.1799999999998,2,2,3,7,Potential Loyalists
CUST_03197,20,5,3679.3300000000004,5,5,4,14,Champions
CUST_03198,88,7,6030.22,3,5,4,12,Loyal Customers
CUST_03199,362,1,10180.3,1,1,5,7,Potential Loyalists
CUST_03200,281,2,341.27,1,2,1,4,Lost Customers
CUST_03201,395,1,992.76,1,1,2,4,Lost Customers
CUST_03202,200,2,1365.8600000000001,2,2,2,6,At Risk
CUST_03203,41,3,4729.63,4,3,4,11,Loyal Customers
CUST_03204,60,4,4588.05,4,4,4,12,Loyal Customers
CUST_03205,107,4,7332.400000000001,3,4,5,12,Loyal Customers
CUST_03206,5,2,11854.3,5,2,5,12,Loyal Customers
CUST_03207,20,4,3203.93,5,4,3,12,Loyal Customers
CUST_03208,41,4,1583.53,4,4,2,10,Loyal Customers
CUST_03209,26,3,2344.84,5,3,3,11,Loyal Customers
CUST_03210,105,4,2333.2999999999997,3,4,3,10,Loyal Customers
CUST_03211,19,4,1574.1299999999999,5,4,2,11,Loyal Customers
CUST_03212,381,1,1157.28,1,1,2,4,Lost Customers
CUST_03213,203,1,628.03,2,1,1,4,Lost Customers
CUST_03214,231,2,111.71000000000001,1,2,1,4,Lost Customers
CUST_03215,338,1,5557.78,1,1,4,6,At Risk
CUST_03216,6,1,4068.76,5,1,4,10,Loyal Customers
CUST_03217,20,5,3266.13,5,5,3,13,Champions
CUST_03218,6,2,6146.1,5,2,4,11,Loyal Customers
CUST_03219,13,7,2109.33,5,5,3,13,Champions
CUST_03220,186,5,2179.59,2,5,3,10,Loyal Customers
CUST_03221,47,4,7154.1,4,4,5,13,Champions
CUST_03222,64,6,7638.0599999999995,4,5,5,14,Champions
CUST_03223,30,3,1806.67,5,3,3,11,Loyal Customers
CUST_03224,181,3,2777.83,2,3,3,8,Potential Loyalists
CUST_03225,74,3,1051.01,3,3,2,8,Potential Loyalists
CUST_03226,48,3,7410.26,4,3,5,12,Loyal Customers
CUST_03227,88,9,10106.21,3,5,5,13,Champions
CUST_03228,132,2,1234.0,2,2,2,6,At Risk
CUST_03229,428,1,499.2,1,1,1,3,Lost Customers
CUST_03230,14,8,4995.9400000000005,5,5,4,14,Champions
CUST_03231,86,3,2267.25,3,3,3,9,Potential Loyalists
CUST_03232,19,3,6005.03,5,3,4,12,Loyal Customers
CUST_03233,238,2,908.5500000000001,1,2,2,5,At Risk
CUST_03234,310,2,2774.17,1,2,3,6,At Risk
CUST_03235,57,2,5107.820000000001,4,2,4,10,Loyal Customers
CUST_03236,301,1,91.68,1,1,1,3,Lost Customers
CUST_03237,131,2,4002.85,2,2,4,8,Potential Loyalists
CUST_03238,253,2,1240.6799999999998,1,2,2,5,At Risk
CUST_03239,330,2,666.99,1,2,2,5,At Risk
CUST_03240,43,5,2115.7299999999996,4,5,3,12,Loyal Customers
CUST_03241,16,3,1999.13,5,3,3,11,Loyal Customers
CUST_03242,229,3,2106.64,1,3,3,7,Potential Loyalists
CUST_03243,10,3,2735.2,5,3,3,11,Loyal Customers
CUST_03244,192,2,2485.6400000000003,2,2,3,7,Potential Loyalists
CUST_03245,120,5,2062.61,3,5,3,11,Loyal Customers
CUST_03246,85,2,1082.5,3,2,2,7,Potential Loyalists
CUST_03247,169,1,1387.52,2,1,2,5,At Risk
CUST_03248,110,8,3781.34,3,5,4,12,Loyal Customers
CUST_03249,23,3,6814.19,5,3,4,12,Loyal Customers
CUST_03250,83,1,95.57,3,1,1,5,At Risk
CUST_03251,84,2,317.52,3,2,1,6,At Risk
CUST_03252,47,4,459.39,4,4,1,9,Potential Loyalists
CUST_03253,12,5,2848.2,5,5,3,13,Champions
CUST_03254,339,1,4041.48,1,1,4,6,At Risk
CUST_03255,188,2,533.7,2,2,1,5,At Risk
CUST_03256,137,7,10006.1,2,5,5,12,Loyal Customers
CUST_03257,234,3,17616.99,1,3,5,9,Potential Loyalists
CUST_03258,7,7,14215.4,5,5,5,15,Champions
CUST_03259,157,1,193.62,2,1,1,4,Lost Customers
CUST_03260,131,3,11967.730000000001,2,3,5,10,Loyal Customers
CUST_03261,436,1,5341.51,1,1,4,6,At Risk
CUST_03262,93,4,614.58,3,4,1,8,Potential Loyalists
CUST_03263,132,7,9504.5,2,5,5,12,Loyal Customers
CUST_03264,6,3,5329.4,5,3,4,12,Loyal Customers
CUST_03265,128,3,2159.1,2,3,3,8,Potential Loyalists
CUST_03266,115,3,15179.95,3,3,5,11,Loyal Customers
CUST_03267,51,3,1011.26,4,3,2,9,Potential Loyalists
CUST_03268,272,1,524.15,1,1,1,3,Lost Customers
CUST_03269,246,3,8420.4,1,3,5,9,Potential Loyalists
CUST_03270,77,2,109.06,3,2,1,6,At Risk
CUST_03271,50,3,820.9000000000001,4,3,2,9,Potential Loyalists
CUST_03272,57,4,4637.04,4,4,4,12,Loyal Customers
CUST_03273,82,2,877.3199999999999,3,2,2,7,Potential Loyalists
CUST_03274,18,2,502.64000000000004,5,2,1,8,Potential Loyalists
CUST_03275,198,1,1199.1,2,1,2,5,At Risk
CUST_03276,360,1,517.26,1,1,1,3,Lost Customers
CUST_03277,198,1,928.4,2,1,2,5,At Risk
CUST_03278,112,6,2320.22,3,5,3,11,Loyal Customers
CUST_03279,346,1,12355.92,1,1,5,7,Potential Loyalists
CUST_03280,69,5,1823.5,4,5,3,12,Loyal Customers
CUST_03281,219,4,1304.79,1,4,2,7,Potential Loyalists
CUST_03282,20,4,5321.82,5,4,4,13,Champions
CUST_03283,150,4,3065.45,2,4,3,9,Potential Loyalists
CUST_03284,84,8,20190.78,3,5,5,13,Champions
CUST_03285,6,10,12215.79,5,5,5,15,Champions
CUST_03286,23,3,8213.09,5,3,5,13,Champions
CUST_03287,91,1,107.08,3,1,1,5,At Risk
CUST_03288,13,3,9393.369999999999,5,3,5,13,Champions
CUST_03289,174,2,1382.52,2,2,2,6,At Risk
CUST_03290,44,4,21087.72,4,4,5,13,Champions
CUST_03291,43,3,9868.15,4,3,5,12,Loyal Customers
CUST_03292,437,1,941.28,1,1,2,4,Lost Customers
CUST_03293,253,1,24.61,1,1,1,3,Lost Customers
CUST_03294,146,2,779.6099999999999,2,2,2,6,At Risk
CUST_03295,38,3,13078.55,4,3,5,12,Loyal Customers
CUST_03296,166,2,1560.31,2,2,2,6,At Risk
CUST_03297,80,8,11567.279999999999,3,5,5,13,Champions
CUST_03298,395,1,905.61,1,1,2,4,Lost Customers
CUST_03299,303,1,54.05,1,1,1,3,Lost Customers
CUST_03300,230,1,1125.96,1,1,2,4,Lost Customers
CUST_03301,105,3,1313.34,3,3,2,8,Potential Loyalists
CUST_03302,16,6,1051.2,5,5,2,12,Loyal Customers
CUST_03303,23,6,3883.6800000000003,5,5,4,14,Champions
CUST_03304,255,1,412.2,1,1,1,3,Lost Customers
CUST_03305,160,6,4961.39,2,5,4,11,Loyal Customers
CUST_03306,4,3,6690.469999999999,5,3,4,12,Loyal Customers
CUST_03307,35,3,1252.72,4,3,2,9,Potential Loyalists
CUST_03308,47,7,7257.76,4,5,5,14,Champions
CUST_03309,86,2,219.26000000000002,3,2,1,6,At Risk
CUST_03310,159,3,1326.21,2,3,2,7,Potential Loyalists
CUST_03311,8,8,10085.560000000001,5,5,5,15,Champions
CUST_03312,127,6,5178.9400000000005,2,5,4,11,Loyal Customers
CUST_03313,44,1,614.86,4,1,1,6,At Risk
CUST_03314,80,4,2479.08,3,4,3,10,Loyal Customers
CUST_03315,65,3,1170.9099999999999,4,3,2,9,Potential Loyalists
CUST_03316,177,1,292.08,2,1,1,4,Lost Customers
CUST_03317,33,4,7896.030000000001,4,4,5,13,Champions
CUST_03318,86,5,5183.27,3,5,4,12,Loyal Customers
CUST_03319,7,9,8050.469999999999,5,5,5,15,Champions
CUST_03320,72,2,6624.67,3,2,4,9,Potential Loyalists
CUST_03321,69,7,26278.57,4,5,5,14,Champions
CUST_03322,371,1,150.36,1,1,1,3,Lost Customers
CUST_03323,62,5,1725.67,4,5,3,12,Loyal Customers
CUST_03324,235,5,3090.1099999999997,1,5,3,9,Potential Loyalists
CUST_03325,121,7,10952.43,3,5,5,13,Champions
CUST_03326,62,2,154.58999999999997,4,2,1,7,Potential Loyalists
CUST_03327,45,4,758.9200000000001,4,4,2,10,Loyal Customers
CUST_03328,23,1,1739.6,5,1,3,9,Potential Loyalists
CUST_03329,125,5,5459.62,2,5,4,11,Loyal Customers
CUST_03330,71,6,2052.38,4,5,3,12,Loyal Customers
CUST_03331,78,2,823.43,3,2,2,7,Potential Loyalists
CUST_03332,404,1,280.98,1,1,1,3,Lost Customers
CUST_03333,35,4,3510.15,4,4,3,11,Loyal Customers
CUST_03334,135,1,227.24,2,1,1,4,Lost Customers
CUST_03335,15,4,6940.3,5,4,5,14,Champions
CUST_03336,53,5,2019.6699999999998,4,5,3,12,Loyal Customers
CUST_03337,80,3,1350.6,3,3,2,8,Potential Loyalists
CUST_03338,62,3,992.76,4,3,2,9,Potential Loyalists
CUST_03339,67,2,4241.31,4,2,4,10,Loyal Customers
CUST_03340,48,3,559.97,4,3,1,8,Potential Loyalists
CUST_03341,179,8,11831.15,2,5,5,12,Loyal Customers
CUST_03342,185,4,2079.42,2,4,3,9,Potential Loyalists
CUST_03343,276,2,4830.83,1,2,4,7,Potential Loyalists
CUST_03344,86,3,798.5799999999999,3,3,2,8,Potential Loyalists
CUST_03345,58,2,2591.6,4,2,3,9,Potential Loyalists
CUST_03346,106,2,3184.87,3,2,3,8,Potential Loyalists
CUST_03347,103,3,6892.13,3,3,4,10,Loyal Customers
CUST_03348,102,4,7496.860000000001,3,4,5,12,Loyal Customers
CUST_03349,271,2,1351.06,1,2,2,5,At Risk
CUST_03350,65,8,6457.410000000001,4,5,4,13,Champions
CUST_03351,375,1,5584.26,1,1,4,6,At Risk
CUST_03352,220,4,1553.8600000000001,1,4,2,7,Potential Loyalists
CUST_03353,26,6,8597.06,5,5,5,15,Champions
CUST_03354,34,3,4093.2999999999997,4,3,4,11,Loyal Customers
CUST_03355,188,3,4328.84,2,3,4,9,Potential Loyalists
CUST_03356,27,5,3588.66,5,5,4,14,Champions
CUST_03357,8,6,4469.58,5,5,4,14,Champions
CUST_03358,34,8,19184.85,4,5,5,14,Champions
CUST_03359,79,3,1181.39,3,3,2,8,Potential Loyalists
CUST_03360,56,2,4517.26,4,2,4,10,Loyal Customers
CUST_03361,5,7,6730.88,5,5,4,14,Champions
CUST_03362,52,7,1989.6599999999999,4,5,3,12,Loyal Customers
CUST_03363,26,2,987.21,5,2,2,9,Potential Loyalists
CUST_03364,79,10,11515.98,3,5,5,13,Champions
CUST_03365,310,1,698.72,1,1,2,4,Lost Customers
CUST_03366,12,3,2275.9300000000003,5,3,3,11,Loyal Customers
CUST_03367,173,5,5716.26,2,5,4,11,Loyal Customers
CUST_03368,274,2,249.05,1,2,1,4,Lost Customers
CUST_03369,257,1,108.68,1,1,1,3,Lost Customers
CUST_03370,66,3,1293.8100000000002,4,3,2,9,Potential Loyalists
CUST_03371,1,8,8834.11,5,5,5,15,Champions
CUST_03372,106,2,645.12,3,2,1,6,At Risk
CUST_03373,360,1,333.8,1,1,1,3,Lost Customers
CUST_03374,44,7,3104.21,4,5,3,12,Loyal Customers
CUST_03375,10,3,10189.64,5,3,5,13,Champions
CUST_03376,4,2,1010.23,5,2,2,9,Potential Loyalists
CUST_03377,148,2,587.47,2,2,1,5,At Risk
CUST_03378,77,4,7422.37,3,4,5,12,Loyal Customers
CUST_03379,23,2,2647.77,5,2,3,10,Loyal Customers
CUST_03380,56,3,2821.46,4,3,3,10,Loyal Customers
CUST_03381,138,2,610.8199999999999,2,2,1,5,At Risk
CUST_03382,185,5,3792.7599999999998,2,5,4,11,Loyal Customers
CUST_03383,309,2,2048.38,1,2,3,6,At Risk
CUST_03384,62,2,554.05,4,2,1,7,Potential Loyalists
CUST_03385,103,2,459.58,3,2,1,6,At Risk
CUST_03386,100,6,3068.7400000000002,3,5,3,11,Loyal Customers
CUST_03387,177,2,1906.6899999999998,2,2,3,7,Potential Loyalists
CUST_03388,39,6,10464.48,4,5,5,14,Champions
CUST_03389,420,2,798.63,1,2,2,5,At Risk
CUST_03390,370,1,937.74,1,1,2,4,Lost Customers
CUST_03391,262,2,7284.3099999999995,1,2,5,8,Potential Loyalists
CUST_03392,15,4,3954.89,5,4,4,13,Champions
CUST_03393,79,2,1167.79,3,2,2,7,Potential Loyalists
CUST_03394,335,2,2939.25,1,2,3,6,At Risk
CUST_03395,132,1,542.76,2,1,1,4,Lost Customers
CUST_03396,16,6,16179.089999999998,5,5,5,15,Champions
CUST_03397,58,2,4597.39,4,2,4,10,Loyal Customers
CUST_03398,204,2,234.10999999999999,2,2,1,5,At Risk
CUST_03399,91,3,772.22,3,3,2,8,Potential Loyalists
CUST_03400,114,5,6840.0199999999995,3,5,4,12,Loyal Customers
CUST_03401,62,3,2709.32,4,3,3,10,Loyal Customers
CUST_03402,72,3,11999.03,3,3,5,11,Loyal Customers
CUST_03403,6,7,2186.75,5,5,3,13,Champions
CUST_03404,92,3,392.91999999999996,3,3,1,7,Potential Loyalists
CUST_03405,18,3,1073.07,5,3,2,10,Loyal Customers
CUST_03406,16,3,4467.04,5,3,4,12,Loyal Customers
CUST_03407,158,6,6760.11,2,5,4,11,Loyal Customers
CUST_03408,204,2,945.27,2,2,2,6,At Risk
CUST_03409,185,1,87.8,2,1,1,4,Lost Customers
CUST_03410,17,6,2608.22,5,5,3,13,Champions
CUST_03411,255,3,2531.79,1,3,3,7,Potential Loyalists
CUST_03412,92,3,3573.62,3,3,4,10,Loyal Customers
CUST_03413,75,8,4586.63,3,5,4,12,Loyal Customers
CUST_03414,94,2,315.37,3,2,1,6,At Risk
CUST_03415,261,1,1624.39,1,1,2,4,Lost Customers
CUST_03416,93,2,1491.1599999999999,3,2,2,7,Potential Loyalists
CUST_03417,41,5,3533.33,4,5,4,13,Champions
CUST_03418,59,3,804.1600000000001,4,3,2,9,Potential Loyalists
CUST_03419,140,1,212.84,2,1,1,4,Lost Customers
CUST_03420,300,2,146.88,1,2,1,4,Lost Customers
CUST_03421,13,7,4489.05,5,5,4,14,Champions
CUST_03422,123,3,477.67999999999995,3,3,1,7,Potential Loyalists
CUST_03423,91,3,3107.05,3,3,3,9,Potential Loyalists
CUST_03424,317,2,2070.16,1,2,3,6,At Risk
CUST_03425,52,4,11763.65,4,4,5,13,Champions
CUST_03426,47,2,484.49,4,2,1,7,Potential Loyalists
CUST_03427,291,3,651.84,1,3,1,5,At Risk
CUST_03428,48,6,17998.07,4,5,5,14,Champions
CUST_03429,59,3,5876.68,4,3,4,11,Loyal Customers
CUST_03430,159,3,4793.34,2,3,4,9,Potential Loyalists
CUST_03431,64,3,1145.76,4,3,2,9,Potential Loyalists
CUST_03432,76,3,953.26,3,3,2,8,Potential Loyalists
CUST_03433,318,1,1023.7,1,1,2,4,Lost Customers
CUST_03434,2,7,2518.31,5,5,3,13,Champions
CUST_03435,212,2,787.4,2,2,2,6,At Risk
CUST_03436,24,4,1464.6399999999999,5,4,2,11,Loyal Customers
CUST_03437,31,2,17840.550000000003,4,2,5,11,Loyal Customers
CUST_03438,114,4,11270.539999999999,3,4,5,12,Loyal Customers
CUST_03439,42,2,1540.98,4,2,2,8,Potential Loyalists
CUST_03440,64,4,3111.2799999999997,4,4,3,11,Loyal Customers
CUST_03441,51,2,1436.54,4,2,2,8,Potential Loyalists
CUST_03442,114,5,3946.25,3,5,4,12,Loyal Customers
CUST_03443,25,8,3905.98,5,5,4,14,Champions
CUST_03444,178,3,878.6700000000001,2,3,2,7,Potential Loyalists
CUST_03445,74,1,141.42,3,1,1,5,At Risk
CUST_03446,212,1,296.47,2,1,1,4,Lost Customers
CUST_03447,30,5,2190.3199999999997,5,5,3,13,Champions
CUST_03448,291,2,1774.25,1,2,3,6,At Risk
CUST_03449,61,2,8178.69,4,2,5,11,Loyal Customers
CUST_03450,137,1,47.16,2,1,1,4,Lost Customers
CUST_03451,305,2,269.87,1,2,1,4,Lost Customers
CUST_03452,156,3,2418.7299999999996,2,3,3,8,Potential Loyalists
